CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2023,December,E & J GALLO WINERY,WINE,80932,PROPHECY RED BLEND - 750ML,6,Purchase order
2023,December,BACARDI USA INC,LIQUOR,243402,BOMBAY BRAMBLE BLACKB AND RASPB INFUSION GIN - 750ML,4,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,305594,BORSAO GARN VINA BORGIA - 3L,1,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,17627,COOPER'S HAWK 01 VIN VELOUTE 750ML,112,Purchase order
2023,December,BACKUP BEVERAGE,BEER,17357,DUCHESSE PETITE 6/4 11.2OZ CANS,1,Purchase order
2023,December,PWSWN INC,WINE,379207,J.M AUJOUX MACON-VILLAGES - 750ML,1,Purchase order
2023,December,FX MATT BREWING CO,BEER,30791,FLYING DOG BLOODLINE 2/12 CAN,48,Purchase order
2023,December,FREIXENET MIONETTO USA INC,WINE,236742,FREIXENET PROSECCO ROSE EX DRY - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,340113,HOUSE WINE P/NOIR - 3L,1,Purchase order
2023,December,PRECEPT BRANDS LLC,WINE,80322,FAIRBANKS PORT - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,238603,PIPER SONOMA BRUT ROSE - 750ML,1,Purchase order
2023,December,THE WINE GROUP,WINE,82465,CORBETT CANYON S/BLC - 1.5L,210,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,126950,GRAHAMS SIX GRAPES PORT 24/CS - 375ML,2,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,26194,BUD LIGHT LIME 15/25OZ CAN,144,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,243686,DOM SAINT VINCENT ROSE - 750ML,1,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,302232,CUV DES BARONS BDB - 750ML,7,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,68098,SAVORY & JAMES CREAM SHERRY - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,80716,MARTIN CODAX RIAS BAIXES ALBARINO - 750ML,64,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,236352,INNOCENT BYSTANDER P/NOIR YARRA - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,93521,BUD LIGHT 4/6 NR,728,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,355364,CRAFTWORK CABERNET SAUVIGNON - 750ML,14,Purchase order
2023,December,ATLAS BREW WORKS LLC,KEG,13548,ATLAS GIANT FLAMING ZOMBIE POLAR BEAR 1/2 KEG,7,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,369411,LEESE FITCH MER - 750ML,3,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,238451,LE G DE CH GUIRAUD BORD BLANC - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,NON-ALCOHOL,16389,BOULEVARD FLYING START NA IPA 4/6 CANS,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,371416,RANCHO LA GLORIA RUBY RED PALOMA - 1.5L,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,326968,GRUET BRUT ROSE NV - 750ML,3,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,238349,EQUIANO ORGINIAL AFRICAN/CARIBBEAN RUM - 750ML,4,Purchase order
2023,December,BACKUP BEVERAGE,BEER,32314,SAUGATUCK BONFIRE BR CANS 4/6PK BONFIRE BROWN,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,237610,SUBSOIL HH HILLS CAB - 750ML,7,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,166668,CARMEN FRIDA KAHLO CABERNET - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,KEG,63600,MAINE LUNCH 1/2 KEG,14,Purchase order
2023,December,STEFANO INCORPORATED,BEER,64513,CLUB COLOMBIA 4/6 11.15OZ CANS,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,167706,BANFI LA PETTEGOLA VERMENTINO 750ML,1,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,242203,CHATEAU DE POURCIEUX BLANC - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,378807,CANTARRANAS VERDEJO RUEDA - 750ML,1,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,12529,CHRISTIAN BROTHERS BRANDY - PEACH - 750ML,2,Purchase order
2023,December,CROWN IMPORTS,BEER,30965,MODELO ORO 2/12 CAN,168,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,234790,VECCHIO MARONE AMARONE DELLA VALP - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,352380,CH HAUT LA PEREYRE BORD BLANC - 750ML,1,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,52115,ELIJAH CRAIG 9YR  PR BARREL PROOF (HAL)-6684031  - 750ML,11,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,30256,ETTALER KLOSTER DUNKEL - 16.9OZ,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,166371,GAIA ASSYRTIKO THALASSITIS - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,42288,FEVER TREE TONIC WATER 3/8PK CAN - 150ML,79,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,236114,CASA SANTOS LIMA OMG TINTO RED - 750ML,14,Purchase order
2023,December,MILLER BREWING COMPANY,KEG,96253,BLUE MOON 1/2K,156,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,355378,CRAFTWORK CHARDONNAY - 750ML,8,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,62053,ERDINGER DUNKEL 4/6 NR,5,Purchase order
2023,December,PUNTO VINO LLC,WINE,379533,TEGERNSEERHOF SCHUTT GRUNER VELTLINER - 750ML,2,Purchase order
2023,December,STEFANO INCORPORATED,BEER,169790,NEKTAR 11.2OZ NR,1,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,408514,99 VINES CHARD - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,NON-ALCOHOL,14473,PARTAKE IPA NA 4/6 CANS,5,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,235748,FORGE CELLARS DRY RIES - 750ML,2,Purchase order
2023,December,MARK ANTHONY BRANDS INC,BEER,96180,MIKES VARIETY 12 PK NR - 11.2OZ,144,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,427178,INKBERRY SHZ/CAB - 750ML,3,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,45109,ALTANO DOURO RED - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,169703,STELLA ROSA HOLIDAY VARIETY 6/ 5 PK 187ML,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,NON-ALCOHOL,313876,FINEST CALL RASPBERRY PUREE - 1L,2,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,329834,AVES DEL SUR S/BLC - 750ML,6,Purchase order
2023,December,LUXCO SPIRITED BRANDS,LIQUOR,70658,LADY BLIGH SPICED RUM - 1.75L,13,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,416657,POCAS RUBY PORT - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,NON-ALCOHOL,42272,FEVER TREE GINGER BEER 3/8PK CAN - 150ML,76,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,42253,ON THE ROCKS KNOB CREEK OLD FASHIONED RTD - 375ML,45,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,238851,LE CADEAU VYD ROCHEUX P/NOIR - 750ML,1,Purchase order
2023,December,SAZERAC CO,LIQUOR,12971,TEN HIGH BOURBON - 1L,21,Purchase order
2023,December,WILLIAM GRANT AND SONS INC,LIQUOR,27120,CLAN MACGREGOR SCOTCH - 1.75L,60,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,303352,POZZAN RR PINOT NOIR - 750ML,5,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,197742,CH PESQUIE LES TERRASSES - 750ML,7,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,69841,BUD 40OZ NR - 40OZ,168,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,238658,BREWER-CLIFTON S RITA HILLS P/NOIR - 750ML,5,Purchase order
2023,December,THE OTHER SIDE LLC,KEG,17617,PEN DRUID JUPITER 1/6 KEG,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,310539,VINTESA VYDS WINEMAKER'S SEL RED BIB - 3L,1,Purchase order
2023,December,MOET HENNESSY USA,WINE,350907,CHANDON NV BRUT - 375ML,4,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,352488,OBIKWA PINOT GRIGIO - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,81965,KENWOOD JACK LONDON CAB - 750ML,1,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,349814,LUSTIG GRUNER VELTLINER - 750ML,4,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,167665,SILVER GATE PINOT NOIR 750ML,1,Purchase order
2023,December,BERRYWINE PLANTATIONS,WINE,346618,LINGANORE MOUNTAIN SWEET RED - 750ML,15,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,50130,KAHLUA COFFEE - 1L,22,Purchase order
2023,December,DEUTSCH FAMILY WINE & SPIRITS,WINE,297023,JOSH CELLARS RSV BOURBON BARREL ZINFANDEL - 750ML,3,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,333610,ZENATO ROSSO VERONESE ALANERA - 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,378385,GOOD FUCKING ROSE LIMIT ED - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,242176,KUTJEVO ROSE - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,311740,TOMAIOLO CHN CL RS - 750ML,3,Purchase order
2023,December,SAZERAC CO,LIQUOR,50440,ROMANA SAMBUCA - 750ML,20,Purchase order
2023,December,ANHEUSER BUSCH INC,KEG,95028,BUD LIGHT 1/2K,124,Purchase order
2023,December,PWSWN INC,WINE,351462,CHOROY CABERNET SAUVIGNON - 3L,2,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,377445,MAGGIO CHARDONNAY - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,242263,CALIROSA ROSA BLANCO TEQUILA  - 750ML,6,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,19030,SALUS CABERNET SAUVIGNON 750ML,3,Purchase order
2023,December,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,297006,MATUA S/BLC LIGHTER - 750ML,7,Purchase order
2023,December,CROWN IMPORTS,BEER,50666,CORONA PREMIER 2/12PK 12 OZ NR,225,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,334957,LAVENDETTE ROSE DE PROV - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,367389,CANTINA GABRIELE ROSATO KOSHER - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,312325,JUSTIN S/BLC - 750ML,28,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,17326,KNOB CREEK SINGLE BARREL SELECT 120P 750ML,28,Purchase order
2023,December,BACKUP BEVERAGE,BEER,24603,ST BERNARDUS TRIPEL 6/4 NR - 11.2OZ,3,Purchase order
2023,December,SAZERAC CO,LIQUOR,243537,MCAFEE'S BENCHMARK OLD NO 8 KY STRAIGHT BOURBON WHISKEY  - 1.75L,159,Purchase order
2023,December,CONSTELLATION BRANDS,WINE,86070,WOODBRIDGE CAB - 1.5L,128,Purchase order
2023,December,E & J GALLO WINERY,WINE,19003,BLACKSTONE CALIF MER - 750ML,17,Purchase order
2023,December,DELMAR BREWING COMPANY LLC,BEER,23690,EVOLUTION LUCKY 7 PORTER 4/6 NR - 12OZ,42,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,304670,TOMAIOLO P/GRIG - 750ML,14,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,339208,BODEGAS FONTANA MESTA TEMP - 750ML,2,Purchase order
2023,December,CONSTANTINE WINES INC,LIQUOR,346626,ROOTS RAKOMELO - 750ML,2,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,361216,CORVEZZO PROSECCO ROSE - 750ML,1,Purchase order
2023,December,HEINEKEN USA,DLC,1236,DLC BEER PALLET,264,Purchase order
2023,December,SAZERAC CO,LIQUOR,40126,PAUL MASSON BRANDY VS - 750ML,60,Purchase order
2023,December,E & J GALLO WINERY,WINE,88628,FRANCISCAN CAL S/BLC  - 750ML,14,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,418617,ANNABELLA P/NOIR - 750ML,3,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,238160,TE PA OKE S/BLC - 750ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,87312,DARK HORSE BIG BOLD RED - 750ML,30,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,41009,COURVOISIER COGNAC VS - 750ML,56,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,16411,CIGAR CITY JAI ALAI VARIETY 2/12 CANS,3,Purchase order
2023,December,RVWC LLC,WINE,307152,SASS P/NOIR - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,32321,LAN - XTREME-ECOLOGICAL - TEMPRANILLO 750ML,1,Purchase order
2023,December,VERMONT HARD CIDER COMPANY LLC,DLC,1236,DLC BEER PALLET,4,Purchase order
2023,December,FANTASMA LLC,WINE,170334,AZIMUT CAVA BRUT NATURE 750ML,5,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,LIQUOR,244113,GIFFARD VANILLE DE MADAGASCAR - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,322302,ALBERT BICHOT MACON VIL - 750ML,1,Purchase order
2023,December,PREMIUM DISTRIBUTORS OF MARYLAND,BEER,17599,SOLACE LUCY JUICY 15/19.2OZ CANS,94,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,368428,AROMA NEA COTES GASCOGNE BLANC - 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,349567,TESO MONASTRELL - 750ML,3,Purchase order
2023,December,PUNTO VINO LLC,WINE,361593,BRICO DEI TATI BARBERA - 750ML,28,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,355152,RANCHO LA GLORIA MANGO MARGARITA - 1.5L,10,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,69969,NURAGHE CANNONAU NERO SARDO 750ML,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,32298,WOOP WOOP SHZ - 750ML,4,Purchase order
2023,December,SAWM IMPORTS LLC,WINE,333769,EPIFANIO ROBLE - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,235334,JUAN GIL BLUE LABEL RED - 750ML,1,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,KEG,24679,PORT CITY TIDINGS ALE 1/2 KEG,1,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,346911,CARL GRAFF RIES KAB - 750ML,2,Purchase order
2023,December,SAZERAC CO,LIQUOR,35858,BOWMANS VODKA - 1L,104,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,344401,CARPINETO FARNITO CAB - 750ML,2,Purchase order
2023,December,THE WINE GROUP,WINE,309402,DREAMING TREE CHARD - 750ML,14,Purchase order
2023,December,THE WINE GROUP,WINE,89753,BERINGER WH/ZIN - 750ML,70,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,357236,DOM BOUSQUET VIRGEN MALBEC - 750ML,3,Purchase order
2023,December,BERRYWINE PLANTATIONS,WINE,348889,LINGANORE SEVENTH - 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,236370,RUTTENSTOCK GRUN-VELT - 1L,2,Purchase order
2023,December,BACKUP BEVERAGE,BEER,69320,JK SKRUMPYS ORGANIC CIDER 4/6 16OZ CANS,1,Purchase order
2023,December,THE WINE GROUP,WINE,75647,CORBETT CANYON P/GRIG - 1.5L,150,Purchase order
2023,December,ROYAL WINE CORP,WINE,304929,KEDEM BLUSH CONCORD - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,88626,21 SEEDS CUCUMBER JALAPENO - 750ML,5,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,349083,KGM KHVANCHKARA - 750ML,5,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,LIQUOR,48187,COMBIER ORANGE LIQ - 1L,2,Purchase order
2023,December,LONE OAK BREWING COMPANY LLC,BEER,15146,LONE OAK LAGER 6/4 16OZ CANS,14,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,11911,FOUNDERS BACKWOODS BASTARD - 6/4 NR 12.OZ,5,Purchase order
2023,December,E & J GALLO WINERY,WINE,82615,WHITEHAVEN NEW ZELAND S/BLC - 750ML,104,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,378395,CHAMP CHARTOGNE-TAILLET ST ANNE BRUT - 750ML,1,Purchase order
2023,December,ROOTED IMPORTS AND DISTRIBUTORS LLC,WINE,339473,DOM SORIN DE FRANCE 13 - 750ML,4,Purchase order
2023,December,PERNOD RICARD USA LLC,LIQUOR,36714,ABSOLUT VODKA - MANDRIN - 50ML,4,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,170366,CAP ROYAL BORDEAUX ROUGE 750ML,4,Purchase order
2023,December,JOS VICTORI WINES,WINE,141135,VINA SAN ESTEBAN S/BLC - 750ML,2,Purchase order
2023,December,DAOU VINEYARDS LLC,WINE,308235,DAOU CABERNET - 750ML,28,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,47793,CANTINA GABRIELE DOLCEMENTE - 750ML,7,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,367016,FLANNERY HILL SAUVIGNON BLANC - 750ML,56,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,414573,ANCIENT PEAKS ZIN - 750ML,3,Purchase order
2023,December,E & J GALLO WINERY,WINE,66060,ECCO DOMANI P/GRIG - 750ML,64,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,353662,DOM MOREAU PETITE CHABLIS - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,BEER,17566,ELLICOTTVILLE PEPPERMINT BARK STOUT 6/4 16OZ CAN,1,Purchase order
2023,December,THE WINE GROUP,WINE,83624,FISHEYE MOSCATO - 750ML,2,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,334666,MAPRECO VIN VERDE ROSE - 750ML,1,Purchase order
2023,December,SFB BUCK LLC,BEER,63785,FAMOSA 24OZ CANS,13,Purchase order
2023,December,DON SEBASTIANI & SONS,WINE,81448,SMOKING LOON S/BLC - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,NON-ALCOHOL,368148,REGATTA GINGER BEER 4/6 CAN - 7.5OZ,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,41449,WITHER HILLS S/BLC            310056 - 750ML,28,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,43308,TOZAI LIVING JEWEL - 300ML,2,Purchase order
2023,December,PUNTO VINO LLC,WINE,163180,BEGALI VALP CL SUP - 750ML,1,Purchase order
2023,December,BROOKEVILLE BREWING LLC,BEER,15468,BEER FARM FRUITED SOUR 6/4 16OZ CAN,7,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,106917,ALSACE WILLM CREMANT BRUT - 750ML,21,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,WINE,82415,KORBEL SWEET ROSE CHAMPANGE - 750ML,128,Purchase order
2023,December,WAREDACA BREWING COMPANY LLC,BEER,19192,WAREDACA BEECHER IPA 6/4 16OZ CANS,3,Purchase order
2023,December,E & J GALLO WINERY,LIQUOR,70083,HIGH NOON SUN SIPS 8 PK VARIETY  - RTD - 355ML,312,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,23166,PERONI 2/12 NR - 12OZ,216,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,11057,AUSTIN TEXAS HONEY CIDER - 12.OZ 4/6 CAN,5,Purchase order
2023,December,PUNTO VINO LLC,WINE,318549,GAMAY TRAVERSE GAMAY NOIR - 750ML,1,Purchase order
2023,December,PUNTO VINO LLC,WINE,379539,SELVA CAPUZZA HIRUNDO TURBIANA METODO MARTINOTTI BRUT - 750ML,2,Purchase order
2023,December,WEIN-BAUER INC,WINE,170236,SCHWARZ ROT 750ML,1,Purchase order
2023,December,PRECEPT BRANDS LLC,WINE,80888,FAIRBANKS SHERRY - 1.5L,20,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,KEG,99090,BITBURGER 1/2K,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,354814,BOMON SHAMPE ANGEL ROSE SEMI SWEET - 750ML,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,10847,MARKHAM CAB - 750ML,4,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,233010,BROTTE CREATION GROSSET CDR VILLAGES CAIRANNE - 750ML,3,Purchase order
2023,December,E & J GALLO WINERY,WINE,87203,TOTTS EXTRA DRY CHAMPAGNE - 750ML,33,Purchase order
2023,December,DOPS INC,BEER,91324,CHIMAY GRAND RES BLUE CAP 4/6NR - 11.2OZ,6,Purchase order
2023,December,STEFANO INCORPORATED,BEER,379463,NEKTAR- 24/500ML NR,1,Purchase order
2023,December,VIGNOBLES LVDH USA INC,WINE,231889,CH GACHON MONTAGNE ST EMILION - 750ML,1,Purchase order
2023,December,RVWC LLC,WINE,307825,GUILHEM RSE - 750ML,7,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,238673,SESSOLA P/GRIG - 750ML,5,Purchase order
2023,December,THE OTHER SIDE LLC,KEG,32191,BURNISH ROY LIGHT 1/2 KEG,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,349645,BROADSIDE MARGARITA VYD MERLOT - 750ML,14,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,37089,COORS EDGE NA 4/6 NR,11,Purchase order
2023,December,MHW LTD,LIQUOR,43151,FLOR DE CANA X/DRY RUM - 750ML,70,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,377561,DAMSO MAKGEOLLI ORIGINAL RICE WINE - 750ML,1,Purchase order
2023,December,SFB BUCK LLC,BEER,17545,NEW TRAIL MOONLIT IMPERIAL STOUT 6/4 16OZ CAN,4,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,238647,LAURENT MARTRAY BROUILLY LA FOLIE - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,85183,DAILYS HURRICANE - 10.0Z,3,Purchase order
2023,December,WINERY EXCHANGE INC,WINE,21202,TRAPICHE OAK CASK MALBEC - 750ML,14,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,347644,OBIKWA SAUV BLANC,7,Purchase order
2023,December,ATLAS BREW WORKS LLC,KEG,50886,ATLAS SILENT NEIGHBOR STOUT 1/2 KEG,2,Purchase order
2023,December,RED INK IMPORTS LLC,WINE,317838,CHANCEWATER PET/SYR - 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,320882,LE JADE VIOGNIER - 750ML,1,Purchase order
2023,December,E M D SALES INC,WINE,369284,SANTIAGO QUEIROLO BORGONA - 750ML,35,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,LIQUOR,379128,GRAY WOLF RYE WHISKEY - 375ML,4,Purchase order
2023,December,LUNEAU USA INC,WINE,60488,NICOLAS P/NOIR - 750ML,14,Purchase order
2023,December,ATLAS BREW WORKS LLC,KEG,10090,ATLAS BULLPEN PILSNER 1/2 KEG,4,Purchase order
2023,December,MICHAEL R DOWNEY SELECTIONS INC,WINE,238580,SCACCIADIAVOLI MONTEFALCO GRECHETTO - 750ML,4,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,366000,ECHIGO WEIZEN FOR A RELAXING TIME- 350ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,377349,WEINGUT FRANK FRIZZ SECCO GRUN VELT - 750ML,6,Purchase order
2023,December,FREE RUN WINE MERCHANTS LLC,WINE,317738,BADIA ALLE CORTI MONTPUL D'ABRU - 750ML,1,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,318073,CHAKANA EST RED BLEND - 750ML,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,86756,TAYLOR FLADGATE FINE TAWNY PORT - 750ML,1,Purchase order
2023,December,RED INK IMPORTS LLC,WINE,170056,NOBILE DELLE ROCCHE TREBB D'ABRU DOC 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,391395,L'ECOLE 41 RED - 750ML,6,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,368118,LE MESNIL GR CRU SUBLIME ROSE BRUT - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,140600,TERRA D'ORO ZIN - 750ML,2,Purchase order
2023,December,BACKUP BEVERAGE,KEG,14762,ESTRELLA GALICIA 50L KEG,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,169657,ZONIN CASTELLO DEL POGGIO MOSCATO 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,42638,OLD ELK SOUR MASH RES STRAIGHT BOURB WHISKEY - 750ML,2,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,166454,MENAGE A TROIS LAVISH MERLOT - 750ML,42,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,310813,RAYMOND SOMMELIER SEL CAB      26074 - 750ML,4,Purchase order
2023,December,E & J GALLO WINERY,WINE,83429,LIVINGSTON CELLARS CAB - 1.5L,20,Purchase order
2023,December,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,244203,FRANK FAMILY CAB  - 750ML,4,Purchase order
2023,December,MHW LTD,WINE,242268,GUSTO SHIRAZ - 750ML,1,Purchase order
2023,December,EVATON INC,WINE,68063,SANDEMAN FOUNDERS RESERVE RUBY PORTO - 750ML,20,Purchase order
